Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","143","Morocco","5419","Yield","547","Raspberries","2011","2011","hg/ha","140000","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","547","Raspberries","2012","2012","hg/ha","145000","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","547","Raspberries","2013","2013","hg/ha","159444","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","547","Raspberries","2014","2014","hg/ha","160000","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","547","Raspberries","2015","2015","hg/ha","156000","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","547","Raspberries","2016","2016","hg/ha","159500","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","547","Raspberries","2017","2017","hg/ha","156190","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","547","Raspberries","2018","2018","hg/ha","160476","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","547","Raspberries","2019","2019","hg/ha","164762","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","547","Raspberries","2010","2010","tonnes","267","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5510","Production","547","Raspberries","2011","2011","tonnes","280","F","FAO estimate"
"QCL","Crops and livestock products","143","Morocco","5510","Production","547","Raspberries","2012","2012","tonnes","290","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5510","Production","547","Raspberries","2013","2013","tonnes","287","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5510","Production","547","Raspberries","2014","2014","tonnes","288","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5510","Production","547","Raspberries","2015","2015","tonnes","312","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5510","Production","547","Raspberries","2016","2016","tonnes","319","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5510","Production","547","Raspberries","2017","2017","tonnes","328","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5510","Production","547","Raspberries","2018","2018","tonnes","337","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5510","Production","547","Raspberries","2019","2019","tonnes","346","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","27","Rice, paddy","2010","2010","ha","7400","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","27","Rice, paddy","2011","2011","ha","2540","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","27","Rice, paddy","2012","2012","ha","9150","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","27","Rice, paddy","2013","2013","ha","5000","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","27","Rice, paddy","2014","2014","ha","4407","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","27","Rice, paddy","2015","2015","ha","8310","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","27","Rice, paddy","2016","2016","ha","7527","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","27","Rice, paddy","2017","2017","ha","8013","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","27","Rice, paddy","2018","2018","ha","8091","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","27","Rice, paddy","2019","2019","ha","7973","","Official data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","27","Rice, paddy","2010","2010","hg/ha","68270","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","27","Rice, paddy","2011","2011","hg/ha","70236","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","27","Rice, paddy","2012","2012","hg/ha","76015","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","27","Rice, paddy","2013","2013","hg/ha","75432","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","27","Rice, paddy","2014","2014","hg/ha","74997","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","27","Rice, paddy","2015","2015","hg/ha","76171","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","27","Rice, paddy","2016","2016","hg/ha","70883","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","27","Rice, paddy","2017","2017","hg/ha","72005","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","77910","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","27","Rice, paddy","2019","2019","hg/ha","81021","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","27","Rice, paddy","2010","2010","tonnes","50520","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","27","Rice, paddy","2011","2011","tonnes","17840","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","27","Rice, paddy","2012","2012","tonnes","69554","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","27","Rice, paddy","2013","2013","tonnes","37716","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","27","Rice, paddy","2014","2014","tonnes","33051","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","27","Rice, paddy","2015","2015","tonnes","63298","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","27","Rice, paddy","2016","2016","tonnes","53354","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","27","Rice, paddy","2017","2017","tonnes","57698","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","27","Rice, paddy","2018","2018","tonnes","63037","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","27","Rice, paddy","2019","2019","tonnes","64598","","Official data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","30","Rice, paddy (rice milled equivalent)","2010","2010","tonnes","33697","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","30","Rice, paddy (rice milled equivalent)","2011","2011","tonnes","11899","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","30","Rice, paddy (rice milled equivalent)","2012","2012","tonnes","46393","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","30","Rice, paddy (rice milled equivalent)","2013","2013","tonnes","25157","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","30","Rice, paddy (rice milled equivalent)","2014","2014","tonnes","22045","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","30","Rice, paddy (rice milled equivalent)","2015","2015","tonnes","42220","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","30","Rice, paddy (rice milled equivalent)","2016","2016","tonnes","35587","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","30","Rice, paddy (rice milled equivalent)","2017","2017","tonnes","38485","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","30","Rice, paddy (rice milled equivalent)","2018","2018","tonnes","42046","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5510","Production","30","Rice, paddy (rice milled equivalent)","2019","2019","tonnes","43087","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","149","Roots and tubers nes","2010","2010","ha","18","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","149","Roots and tubers nes","2011","2011","ha","19","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","149","Roots and tubers nes","2012","2012","ha","19","F","FAO estimate"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","149","Roots and tubers nes","2013","2013","ha","20","F","FAO estimate"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","149","Roots and tubers nes","2014","2014","ha","20","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","149","Roots and tubers nes","2015","2015","ha","21","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","149","Roots and tubers nes","2016","2016","ha","21","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","149","Roots and tubers nes","2017","2017","ha","22","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","149","Roots and tubers nes","2018","2018","ha","22","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","149","Roots and tubers nes","2019","2019","ha","23","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","149","Roots and tubers nes","2010","2010","hg/ha","66667","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","149","Roots and tubers nes","2011","2011","hg/ha","64737","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","149","Roots and tubers nes","2012","2012","hg/ha","65789","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","149","Roots and tubers nes","2013","2013","hg/ha","65000","Fc","Calculated data"
"QCL","Crops and livestock products","143","Morocco","5419","Yield","149","Roots and tubers nes","2014","2014","hg/ha","66000","Fc","Calculated data"
